RecordType,Field1,Field2,Field3,Field4,Field5,PartNumber,Quantity,Field8,Date,Price,Field11,Field12,VendorName
8888RTV,0,5752082,37,4875,1,WG-21145801,35,834,20260126,48.95,11353809,8996,ADI
8888RTV,0,5770462,13,2947,1,454652AWHA,4000,459,20260126,.194196875,11362746,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,176,5681,1,XRN-420S-2TB,2,830,20260127,293.72,11364386,8996,ADI
8888RTV,0,5770426,33,1580,1,B-ACS300-E-B,1,137,20260127,495,11363053,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770462,2,2953,1,493494,5000,357,20260127,.1300625,11364615,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,233,5703,1,WD42PURZ,1,782,20260128,111.61,11364865,8996,ADI
8888RTV,0,5770462,23,2947,2,710548EWTA,7000,459,20260128,.139926785714286,11362746,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,99,5694,1,WD121PURP,1,185,20260128,342.55,11364630,8996,ADI
8888RTV,0,5773456,335,5773,1,PROXTG-BK,2,723,20260129,4.26,11367510,8996,ADI
8888RTV,0,5773456,176,5631,1,XRN-420S-2TB,1,682,20260123,293.72,11362417,8996,ADI
8888RTV,0,5770345,3,4440,1,ADC-AC-ET20,1,469,20260123,173.63,11347939,220865,ALARM.COM INC
8888RTV,0,5770345,10,4440,2,ADC-AC-X1100,1,469,20260123,330,11347939,220865,ALARM.COM INC
8888RTV,0,5773456,426,5604,2,SBV-A14B,6,267,20260126,21.02,11362206,8996,ADI
8888RTV,0,5773456,361,5562,1,SSX-52SB,1,842,20260126,98.96,11360279,8996,ADI
8888RTV,0,5773456,415,5340,1,XRN-1620SB1-8TB,1,726,20260126,947.82,11353067,8996,ADI
8888RTV,0,5752082,33,4892,1,WG-21141101,6,275,20260126,101.2,11362676,8996,ADI
8888RTV,0,5773456,279,5609,1,ANV-L7012R,4,812,20260128,57.64,11362301,8996,ADI
8888RTV,0,5773456,117,5339,1,CBM,4,838,20260128,11.83,11353029,8996,ADI
8888RTV,0,5773456,289,5053,1,CB130,16,686,20260128,8.68,11342505,8996,ADI
8888RTV,0,5773456,393,5778,1,ARN-810S-2TB,1,800,20260129,277.95,11368835,8996,ADI
8888RTV,0,5773456,146,5338,2,TPE-TG51G,4,827,20260123,42.43,11352176,8996,ADI
8888RTV,0,5773456,279,5498,1,ANV-L7012R,10,185,20260123,57.64,11358104,8996,ADI
8888RTV,0,5773456,426,5619,2,SBV-A14B,6,677,20260123,21.02,11362296,8996,ADI
8888RTV,0,5770426,5,1557,1,B-ACS6000-MBE,2,185,20260123,957.78,11358069,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770345,10,4516,2,ADC-AC-X1100,1,814,20260126,330,11358841,220865,ALARM.COM INC
8888RTV,0,5770345,15,4503,1,ADC-V724X,3,601,20260127,104.26,11358083,220865,ALARM.COM INC
8888RTV,0,5770426,33,1578,1,B-ACS300-E-B,1,708,20260127,495,11362951,191253,BRIVO SYSTEMS LLC
8888RTV,0,5752082,166,4883,1,WG-45061101,10,529,20260128,95.35,11358931,8996,ADI
8888RTV,0,5773456,91,5737,1,ANO-L7012R,42,233,20260129,57.64,11366481,8996,ADI
8888RTV,0,5770415,57,682,1,IQP4BASE-GRY,1,137,20260123,68.09,11351757,256872,"QOLSYS, INC"
