RecordType,Field1,Field2,Field3,Field4,Field5,PartNumber,Quantity,Field8,Date,Price,Field11,Field12,VendorName
8888RTV,0,5615672,49,1133,7,PG9901 BATT,36,501,20260109,64.1,11329232,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5773456,435,4979,1,COSMO-2W,4,708,20260109,109.37,11339951,8996,ADI
8888RTV,0,5770457,37,1327,1,20NKS-02-000000,1,272,20260112,162.65,11337438,7092,HID GLOBAL
8888RTV,0,5773456,176,5060,1,XRN-420S-2TB,1,836,20260112,293.72,11342698,8996,ADI
8888RTV,0,5770462,1,2862,1,487343,3000,724,20260113,.0826285714285714,11339904,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,332,5011,1,PB-EXIT,2,683,20260113,66.85,11341806,8996,ADI
8888RTV,0,5773456,81,753,1,XRN-820S-2TB,3,692,20260114,498.43,11195487,8996,ADI
8888RTV,0,5770345,2,4413,1,ADC-AC-ET10,3,748,20260114,143.15,11344159,220865,ALARM.COM INC
8888RTV,0,5773456,43,5156,1,XRN-820S-4TB,1,316,20260114,572.87,11346801,8996,ADI
8888RTV,0,5770426,33,1528,1,B-ACS300-E-B,2,826,20260115,495,11348906,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,418,5086,2,SBP-137WMW1,14,829,20260115,27.89,11344158,8996,ADI
8888RTV,0,5773456,159,5107,2,0E-CAT5CMWH,10,630,20260115,100.99,11344328,8996,ADI
8888RTV,0,5773456,102,4894,2,0E-19VGHDMI2,1,621,20260109,143.09,11336257,8996,ADI
8888RTV,0,5752082,166,4855,1,WG-45061101,12,696,20260112,95.35,11340364,8996,ADI
8888RTV,0,5752082,37,4863,1,WG-21145801,10,234,20260115,48.95,11347370,8996,ADI
8888RTV,0,5770342,59,1372,2,JO-DV,1,677,20260112,229.5,11337707,8620,AIPHONE CORPORATION
8888RTV,0,5770342,12,1384,3,JVS-1V,1,831,20260114,422.45,11344888,8620,AIPHONE CORPORATION
8888RTV,0,5282114,476,37443,35,ADT7AIO-5,3360,503,20260109,186.95,11322537,256963,ADEMCO INC
8888RTV,0,5282114,454,37452,33,SIXCOMBOVA,3456,503,20260115,89.51,11322557,256963,ADEMCO INC
8888RTV,0,5770345,2,4329,1,ADC-AC-ET10,4,821,20260112,143.15,11331107,220865,ALARM.COM INC
8888RTV,0,5770342,12,1379,1,JVS-1V,1,782,20260112,422.45,11342032,8620,AIPHONE CORPORATION
8888RTV,0,5773456,426,4876,1,SBV-A14B,8,713,20260112,21.02,11335489,8996,ADI
8888RTV,0,5773456,196,4816,1,CB110,2,838,20260113,8.68,11332540,8996,ADI
8888RTV,0,5773456,262,5080,1,4WTA-B,140,503,20260114,60.9,11344112,8996,ADI
8888RTV,0,5773456,91,753,2,ANO-L7012R,36,692,20260114,57.64,11195487,8996,ADI
8888RTV,0,5770426,33,1534,1,B-ACS300-E-B,1,830,20260114,495,11349164,191253,BRIVO SYSTEMS LLC
8888RTV,0,5615672,97,1138,2,WT4911BATT,60,501,20260115,10.33,11336025,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5770345,10,4417,2,ADC-AC-X1100,1,834,20260115,330,11344283,220865,ALARM.COM INC
8888RTV,0,5273154,33,15410,1,UB2,2976,503,20260115,1.04,11349094,203219,UNIVERSAL POWER GROUP INC
8888RTV,0,5770457,4,1329,1,1326LMSMV,100,708,20260115,1.99,11338065,7092,HID GLOBAL
8888RTV,0,5773456,416,5033,2,ANE-L7012L,11,777,20260115,88.43,11341935,8996,ADI
8888RTV,0,5773456,109,4835,1,5828V,1,819,20260109,65.92,11333859,8996,ADI
8888RTV,0,5282114,334,37447,3,958,48,501,20260109,14.68,11322611,256963,ADEMCO INC
8888RTV,0,5773456,311,4969,2,QNV-C9011R,8,691,20260113,212.55,11339752,8996,ADI
8888RTV,0,5773456,174,5014,1,0E-CAT5RWH,10,683,20260113,109.99,11341813,8996,ADI
8888RTV,0,5770415,46,667,1,QR0096-840,6,185,20260113,5.28,11337431,256872,"QOLSYS, INC"
8888RTV,0,5770410,6,938,1,GA01318-US,720,501,20260113,102.9,11290516,269855,GOOGLE LLC
8888RTV,0,5770410,29,943,1,GA01892-US,560,501,20260113,68.6,11290529,269855,GOOGLE LLC
8888RTV,0,5770410,11,931,1,GA02076-US,720,503,20260114,102.9,11290499,269855,GOOGLE LLC
8888RTV,0,5770345,3,4313,1,ADC-AC-ET20,1,693,20260114,173.63,11330128,220865,ALARM.COM INC
8888RTV,0,5282114,479,37385,45,SIXMINICT3A,18360,501,20260115,13.88,11275565,256963,ADEMCO INC
8888RTV,0,5773456,196,4591,1,CB110,9,623,20260115,8.68,11323843,8996,ADI
8888RTV,0,5773456,416,5141,3,ANE-L7012L,6,469,20260115,88.43,11344903,8996,ADI
8888RTV,0,5773456,91,5197,3,ANO-L7012R,4,294,20260115,57.64,11347363,8996,ADI
8888RTV,0,5282114,270,37452,2,472434,49,503,20260115,41.86,11322557,256963,ADEMCO INC
8888RTV,0,5773456,224,4927,1,QNE-C9013RL,20,827,20260115,245.63,11337530,8996,ADI
8888RTV,0,5282114,95,37448,13,SIXGBA,1280,501,20260115,36.26,11322630,256963,ADEMCO INC
8888RTV,0,5282114,95,37443,18,SIXGBA,2560,503,20260109,36.26,11322537,256963,ADEMCO INC
8888RTV,0,5273154,33,15395,1,UB2,1950,503,20260112,1.04,11317658,203219,UNIVERSAL POWER GROUP INC
8888RTV,0,5770345,10,4361,2,ADC-AC-X1100,1,834,20260112,330,11335766,220865,ALARM.COM INC
8888RTV,0,5773456,59,4629,1,QND-7012R,3,297,20260112,129.53,11326929,8996,ADI
8888RTV,0,5773456,177,4923,4,ECR2450BP,23,815,20260113,2.06,11337495,8996,ADI
8888RTV,0,5770462,23,2827,1,710548EWTA,4000,777,20260113,.139926785714286,11329685,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770342,106,1377,1,RY-1824L,1,815,20260113,21.25,11340263,8620,AIPHONE CORPORATION
8888RTV,0,5773456,190,5203,2,ANO-L7082R,5,867,20260115,85.15,11347476,8996,ADI
8888RTV,0,5773456,196,3994,1,CB110,15,274,20260115,8.68,11302765,8996,ADI
8888RTV,0,5770345,54,4305,5,ADC-VC727P,90,501,20260109,131.49,11329168,220865,ALARM.COM INC
8888RTV,0,5770345,2,4310,1,ADC-AC-ET10,8,237,20260109,143.15,11329421,220865,ALARM.COM INC
8888RTV,0,5770457,22,1317,1,3350PMSMV,100,831,20260109,2.1,11332762,7092,HID GLOBAL
8888RTV,0,5770462,2,2870,1,493494,11000,880,20260112,.1300625,11341942,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,393,4956,1,ARN-810S-2TB,1,316,20260112,277.95,11339651,8996,ADI
8888RTV,0,5773456,139,5105,1,HDMICP10,2,819,20260113,15.37,11344304,8996,ADI
8888RTV,0,5770426,33,1520,1,B-ACS300-E-B,1,867,20260114,495,11344764,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770426,33,1510,1,B-ACS300-E-B,2,274,20260114,495,11340616,191253,BRIVO SYSTEMS LLC
8888RTV,0,5773456,196,4091,1,CB110,4,274,20260114,8.68,11306766,8996,ADI
8888RTV,0,5770426,5,1513,1,B-ACS6000-MBE,1,675,20260114,957.78,11342695,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770462,2,2888,1,493494,10000,815,20260114,.1300625,11347007,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770462,22,2681,1,710536EWTM,6000,722,20260114,.234441774193548,11292654,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770345,19,4395,2,ADC-VDB750-TH,10,631,20260115,99,11341815,220865,ALARM.COM INC
8888RTV,0,5770426,33,1506,1,B-ACS300-E-B,1,815,20260109,495,11338580,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770462,23,2853,1,710548EWTA,20000,815,20260109,.139926785714286,11338036,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770462,2,2869,1,493494,4000,777,20260112,.1300625,11341842,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770342,69,1380,2,JPS-4AED,1,818,20260112,1361.7,11342064,8620,AIPHONE CORPORATION
8888RTV,0,5773456,418,4965,1,SBP-137WMW1,2,677,20260112,27.89,11339734,8996,ADI
8888RTV,0,5773456,392,4990,1,CB130T,7,831,20260113,8.68,11340302,8996,ADI
8888RTV,0,5773456,91,4966,1,ANO-L7012R,4,850,20260113,57.64,11339738,8996,ADI
8888RTV,0,5773456,170,4747,1,100-TC-B,17,379,20260114,3.19,11330541,8996,ADI
8888RTV,0,5773456,174,4972,1,0E-CAT5RWH,18,782,20260114,109.99,11339817,8996,ADI
8888RTV,0,5773456,415,5118,1,XRN-1620SB1-8TB,1,675,20260114,947.82,11344507,8996,ADI
8888RTV,0,5282114,416,37452,31,ADTLTE-A3,1840,503,20260115,56.65,11322557,256963,ADEMCO INC
8888RTV,0,5282114,483,37452,39,ADTCONVERT-2,910,503,20260115,41.2,11322557,256963,ADEMCO INC
8888RTV,0,5273154,13,15385,1,UB123A,54000,503,20260114,.85,11313405,203219,UNIVERSAL POWER GROUP INC
8888RTV,0,5770342,80,1382,1,LE-D,1,631,20260113,24.65,11342950,8620,AIPHONE CORPORATION
8888RTV,0,5770409,35,345,1,86733,3840,503,20260114,4.31,11317311,195769,JASCO PRODUCTS COMPANY LLC
8888RTV,0,5770347,1,354,1,EN-BR304P-0,1,831,20260109,434.25,11332763,242767,EAGLE EYE NETWORKS INC
8888RTV,0,5770347,1,356,1,EN-BR304P-0,1,646,20260112,434.25,11337723,242767,EAGLE EYE NETWORKS INC
8888RTV,0,5282114,373,37452,30,SIXHEATVA,65,503,20260115,33.99,11322557,256963,ADEMCO INC
8888RTV,0,5282114,375,37448,24,SIXRPTRA,7,501,20260115,73.65,11322630,256963,ADEMCO INC
8888RTV,0,5282114,373,37448,23,SIXHEATVA,28,501,20260115,33.99,11322630,256963,ADEMCO INC
8888RTV,0,5282114,238,37448,6,5800PIR-RES,123,501,20260115,24.36,11322630,256963,ADEMCO INC
8888RTV,0,5773456,279,5107,1,ANV-L7012R,8,630,20260115,57.64,11344328,8996,ADI
8888RTV,0,5282114,379,37448,25,LTEM-XA,4,501,20260115,95.17,11322630,256963,ADEMCO INC
8888RTV,0,5772809,393,115,4,0E-22LED3,1,812,20260113,113.94,11075012,8996,ADI
8888RTV,0,5772809,276,200,1,XRN-420S-2TB,1,631,20260114,293.72,11077157,8996,ADI
8888RTV,0,5282114,474,37448,31,SIXCOVA,64,501,20260115,40.79,11322630,256963,ADEMCO INC
8888RTV,0,5282114,163,37443,4,FG1625ADT,11,503,20260109,24.02,11322537,256963,ADEMCO INC
8888RTV,0,5282114,91,37443,25,SIXCTA-BR,184,503,20260109,9.97,11322537,256963,ADEMCO INC
8888RTV,0,5773456,279,4973,2,ANV-L7012R,4,682,20260109,57.64,11339804,8996,ADI
8888RTV,0,5770345,15,4339,1,ADC-V724X,1,837,20260112,104.26,11332927,220865,ALARM.COM INC
8888RTV,0,5770345,15,4342,1,ADC-V724X,1,834,20260112,104.26,11333200,220865,ALARM.COM INC
8888RTV,0,5773456,279,5023,3,ANV-L7012R,14,830,20260113,57.64,11341931,8996,ADI
8888RTV,0,5773456,423,5052,1,WD22PURZ,1,837,20260113,78.46,11342503,8996,ADI
8888RTV,0,5773456,196,3752,2,CB110,19,274,20260115,8.68,11295042,8996,ADI
8888RTV,0,5773456,196,3893,1,CB110,6,573,20260115,8.68,11299766,8996,ADI
8888RTV,0,5770345,15,4343,1,ADC-V724X,1,821,20260109,104.26,11333575,220865,ALARM.COM INC
8888RTV,0,5770345,73,4322,5,ADC-AC-X1100-2PSE,1,612,20260112,623.92,11330602,220865,ALARM.COM INC
8888RTV,0,5770345,10,4322,2,ADC-AC-X1100,1,612,20260112,330,11330602,220865,ALARM.COM INC
8888RTV,0,5770345,52,4305,3,ADC-VACC-MNT110,72,501,20260112,15.05,11329168,220865,ALARM.COM INC
8888RTV,0,5773456,196,4691,1,CB110,8,820,20260114,8.68,11328911,8996,ADI
8888RTV,0,5773456,105,5114,1,TPE-TG80G,1,821,20260115,87.41,11344446,8996,ADI
8888RTV,0,5770462,2,2889,1,493494,5000,820,20260114,.1300625,11347406,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770415,36,657,1,QS5210-840,135,503,20260113,43.7,11329259,256872,"QOLSYS, INC"
8888RTV,0,5770462,21,2783,1,710536EWTA,10000,814,20260109,.225166451612903,11316202,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770462,23,2870,2,710548EWTA,9000,880,20260112,.139926785714286,11341942,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5282114,210,37443,13,472540D,32,503,20260109,64.73,11322537,256963,ADEMCO INC
8888RTV,0,5282114,479,37443,38,SIXMINICT3A,1909,503,20260112,13.88,11322537,256963,ADEMCO INC
8888RTV,0,5615672,4,1138,3,PG9HRDW8,30,501,20260115,105.3,11336025,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5282114,92,37452,16,SIXC2WA,144,503,20260115,43.26,11322557,256963,ADEMCO INC
8888RTV,0,5282114,479,37448,32,SIXMINICT3A,1562,501,20260115,13.88,11322630,256963,ADEMCO INC
8888RTV,0,5770345,73,4397,1,ADC-AC-X1100-2PSE,1,288,20260109,623.92,11341918,220865,ALARM.COM INC
8888RTV,0,5615672,55,1082,22,PG9933,800,503,20260109,70.46,11149970,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5770457,12,1334,1,20KNKS-00-000000,2,342,20260112,314.08,11339971,7092,HID GLOBAL
8888RTV,0,5770345,53,4305,4,ADC-VACC-MNT130,10,501,20260112,17.14,11329168,220865,ALARM.COM INC
8888RTV,0,5773456,404,4981,2,ANV-L7082R,3,688,20260113,85.15,11340023,8996,ADI
8888RTV,0,5773456,394,5050,1,ANO-L7022R,4,688,20260113,57.64,11342470,8996,ADI
8888RTV,0,5773456,231,5043,1,EEB2,2,748,20260113,84.28,11342178,8996,ADI
8888RTV,0,5770462,27,2866,1,710636WHL,12500,708,20260113,.351252467532467,11341810,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,426,4924,1,SBV-A14B,4,297,20260113,21.02,11337486,8996,ADI
8888RTV,0,5773456,393,4797,2,ARN-810S-2TB,1,238,20260114,277.95,11332437,8996,ADI
8888RTV,0,5773456,394,5089,1,ANO-L7022R,3,748,20260114,57.64,11344159,8996,ADI
8888RTV,0,5773456,91,5084,2,ANO-L7012R,93,685,20260114,57.64,11344162,8996,ADI
8888RTV,0,5773456,224,4921,12,QNE-C9013RL,1,813,20260114,245.63,11337494,8996,ADI
8888RTV,0,5770462,2,2838,1,493494,12000,608,20260114,.1300625,11333018,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,121,4919,1,SBV-140BW,2,693,20260114,21.02,11337490,8996,ADI
8888RTV,0,5615672,90,1143,1,WS4945,360,503,20260115,14.92,11350001,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5770345,15,4395,1,ADC-V724X,5,631,20260115,104.26,11341815,220865,ALARM.COM INC
8888RTV,0,5282114,258,37443,9,5820L,6,503,20260109,20.11,11322537,256963,ADEMCO INC
8888RTV,0,5770342,63,1373,1,JP-4HD,2,357,20260112,839.8,11338153,8620,AIPHONE CORPORATION
8888RTV,0,5282114,100,37448,14,SIXSIRENA,28,501,20260115,45.32,11322630,256963,ADEMCO INC
8888RTV,0,5773456,279,4974,2,ANV-L7012R,3,682,20260109,57.64,11339843,8996,ADI
8888RTV,0,5770345,8,4317,2,ADC-AC-MR52,1,820,20260109,372.55,11330490,220865,ALARM.COM INC
8888RTV,0,5773456,157,4983,1,XRN-420S-4TB,1,830,20260109,405.38,11340078,8996,ADI
8888RTV,0,5770462,1,2851,2,487343,5000,257,20260112,.0826285714285714,11337652,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,435,5032,1,COSMO-2W,6,708,20260112,109.37,11341930,8996,ADI
8888RTV,0,5770345,2,4311,1,ADC-AC-ET10,2,835,20260112,143.15,11329427,220865,ALARM.COM INC
8888RTV,0,5773456,91,4997,2,ANO-L7012R,5,817,20260113,57.64,11340426,8996,ADI
8888RTV,0,5773456,196,4247,1,CB110,12,469,20260114,8.68,11313157,8996,ADI
8888RTV,0,5770462,2,2855,1,493494,1500,232,20260114,.1300625,11338539,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,91,5098,1,ANO-L7012R,6,884,20260114,57.64,11344170,8996,ADI
8888RTV,0,5770410,24,962,1,GA09963-US,240,503,20260114,83.3,11322471,269855,GOOGLE LLC
8888RTV,0,5282114,270,37448,2,472434,24,501,20260115,41.86,11322630,256963,ADEMCO INC
8888RTV,0,5770345,2,4328,1,ADC-AC-ET10,1,053,20260109,143.15,11331102,220865,ALARM.COM INC
8888RTV,0,5770342,106,1357,1,RY-1824L,2,820,20260109,21.25,11330474,8620,AIPHONE CORPORATION
8888RTV,0,5773456,348,4963,1,FP280,3,266,20260109,11.58,11339732,8996,ADI
8888RTV,0,5773456,102,4950,2,0E-19VGHDMI2,2,621,20260109,143.09,11338454,8996,ADI
8888RTV,0,5773456,7,4912,1,ARN-410S-2TB,5,185,20260110,248.91,11337426,8996,ADI
8888RTV,0,5770457,37,1325,1,20NKS-02-000000,2,686,20260112,162.65,11336167,7092,HID GLOBAL
8888RTV,0,5773456,23,4653,1,0E-OUTDSIREN,1,297,20260112,48.24,11327126,8996,ADI
8888RTV,0,5770345,15,4372,1,ADC-V724X,4,815,20260113,104.26,11338150,220865,ALARM.COM INC
8888RTV,0,5773456,362,5058,1,WM110,4,696,20260113,6.31,11342663,8996,ADI
8888RTV,0,5773456,176,4921,5,XRN-420S-2TB,1,813,20260114,293.72,11337494,8996,ADI
8888RTV,0,5773456,249,4931,2,TREX-XL2,1,669,20260114,102.21,11337625,8996,ADI
8888RTV,0,5770345,6,4284,1,ADC-AC-LP1502-PSE,1,137,20260115,901,11326970,220865,ALARM.COM INC
8888RTV,0,5773456,43,5189,1,XRN-820S-4TB,1,693,20260115,572.87,11347161,8996,ADI
8888RTV,0,5773456,418,5225,1,SBP-137WMW1,57,819,20260115,27.89,11348927,8996,ADI
8888RTV,0,5770426,12,1536,1,B-ACS6100R-E,1,831,20260115,1016.18,11349569,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770462,2,2850,1,493494,12000,343,20260109,.1300625,11337507,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5770457,14,1322,1,20KTKS-00-000000,1,678,20260109,314.08,11335610,7092,HID GLOBAL
8888RTV,0,5773456,7,4421,2,ARN-410S-2TB,1,342,20260109,248.91,11318487,8996,ADI
8888RTV,0,5773456,224,5024,5,QNE-C9013RL,30,831,20260112,245.63,11341932,8996,ADI
8888RTV,0,5770426,33,1499,1,B-ACS300-E-B,1,676,20260112,495,11335856,191253,BRIVO SYSTEMS LLC
8888RTV,0,5770342,62,1371,1,JOS-1VW,1,723,20260113,611.15,11336088,8620,AIPHONE CORPORATION
8888RTV,0,5773456,162,5140,3,XRN-1620SB1-4TB,1,469,20260113,790.61,11344877,8996,ADI
8888RTV,0,5773456,7,4924,3,ARN-410S-2TB,2,297,20260113,248.91,11337486,8996,ADI
8888RTV,0,5770345,10,4350,2,ADC-AC-X1100,1,342,20260113,330,11335443,220865,ALARM.COM INC
8888RTV,0,5773456,418,5121,1,SBP-137WMW1,4,718,20260113,27.89,11344572,8996,ADI
8888RTV,0,5773456,426,4997,1,SBV-A14B,5,817,20260113,21.02,11340426,8996,ADI
8888RTV,0,5773456,7,5104,2,ARN-410S-2TB,1,888,20260114,248.91,11344284,8996,ADI
8888RTV,0,5773456,249,5201,2,TREX-XL2,2,327,20260114,102.21,11347426,8996,ADI
8888RTV,0,5770457,7,1324,1,1346LNSMN,200,616,20260114,3.95,11336034,7092,HID GLOBAL
8888RTV,0,5773456,393,5016,1,ARN-810S-2TB,2,777,20260114,277.95,11341844,8996,ADI
8888RTV,0,5773456,81,5267,2,XRN-820S-2TB,1,819,20260115,498.43,11349724,8996,ADI
8888RTV,0,5773456,81,5141,1,XRN-820S-2TB,1,469,20260115,498.43,11344903,8996,ADI
8888RTV,0,5282114,264,37452,10,5834-4ADT,324,503,20260115,12.46,11322557,256963,ADEMCO INC
8888RTV,0,5773456,59,5092,1,QND-7012R,2,842,20260115,129.53,11344168,8996,ADI
8888RTV,0,5615672,55,1133,6,PG9933,200,501,20260109,70.46,11329232,29905,TYCO SAFETY PRODUCTS CANADA LTD
8888RTV,0,5770457,22,1316,1,3350PMSMV,100,831,20260109,2.1,11332739,7092,HID GLOBAL
8888RTV,0,5770342,69,1375,1,JPS-4AED,1,137,20260109,1361.7,11339670,8620,AIPHONE CORPORATION
8888RTV,0,5773456,91,4936,2,ANO-L7012R,4,884,20260109,57.64,11337759,8996,ADI
8888RTV,0,5773456,418,4862,1,SBP-137WMW1,2,232,20260109,27.89,11335305,8996,ADI
8888RTV,0,5773456,121,4921,11,SBV-140BW,3,813,20260109,21.02,11337494,8996,ADI
8888RTV,0,5773456,426,4984,1,SBV-A14B,7,678,20260109,21.02,11340093,8996,ADI
8888RTV,0,5773456,279,4906,2,ANV-L7012R,4,529,20260109,57.64,11337351,8996,ADI
8888RTV,0,5770345,19,4369,1,ADC-VDB750-TH,1,800,20260112,99,11337484,220865,ALARM.COM INC
8888RTV,0,5770345,10,4394,2,ADC-AC-X1100,1,683,20260112,330,11341806,220865,ALARM.COM INC
8888RTV,0,5773456,162,4969,1,XRN-1620SB1-4TB,1,691,20260113,790.61,11339752,8996,ADI
8888RTV,0,5770345,7,4380,1,ADC-AC-MR50,1,820,20260113,174.86,11339840,220865,ALARM.COM INC
8888RTV,0,5773456,339,5111,1,DS-2CD2387G2-LU,1,842,20260114,185.07,11344414,8996,ADI
8888RTV,0,5773456,81,5148,1,XRN-820S-2TB,1,688,20260115,498.43,11346752,8996,ADI
8888RTV,0,5752082,166,4866,1,WG-45061101,2,685,20260115,95.35,11349688,8996,ADI
8888RTV,0,5773456,289,2147,1,CB130,16,777,20260115,8.68,11239554,8996,ADI
8888RTV,0,5773456,416,5197,4,ANE-L7012L,2,294,20260115,88.43,11347363,8996,ADI
8888RTV,0,5770345,2,4417,1,ADC-AC-ET10,1,834,20260115,143.15,11344283,220865,ALARM.COM INC
8888RTV,0,5282114,454,37443,33,SIXCOMBOVA,3456,503,20260109,89.51,11322537,256963,ADEMCO INC
8888RTV,0,5770462,2,2849,1,493494,1500,588,20260109,.1300625,11337373,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,416,4791,2,ANE-L7012L,5,529,20260109,88.43,11331701,8996,ADI
8888RTV,0,5770462,23,2854,1,710548EWTA,10000,669,20260112,.139926785714286,11338284,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,174,4996,1,0E-CAT5RWH,6,777,20260112,109.99,11340428,8996,ADI
8888RTV,0,5773456,196,4128,1,CB110,3,608,20260113,8.68,11308806,8996,ADI
8888RTV,0,5773456,404,5086,4,ANV-L7082R,2,829,20260113,85.15,11344158,8996,ADI
8888RTV,0,5770462,2,2820,1,493494,10000,180,20260114,.1300625,11327474,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5773456,426,5054,1,SBV-A14B,3,232,20260114,21.02,11342526,8996,ADI
8888RTV,0,5773456,229,5161,1,QNV-C8011R,7,835,20260114,179.8,11346837,8996,ADI
8888RTV,0,5773456,426,5173,2,SBV-A14B,3,837,20260115,21.02,11346863,8996,ADI
8888RTV,0,5773456,81,5203,1,XRN-820S-2TB,1,867,20260115,498.43,11347476,8996,ADI
8888RTV,0,5282114,416,37443,31,ADTLTE-A3,1840,503,20260109,56.65,11322537,256963,ADEMCO INC
8888RTV,0,5282114,483,37443,39,ADTCONVERT-2,910,503,20260113,41.2,11322537,256963,ADEMCO INC
8888RTV,0,5772809,250,115,2,ANO-L7012R,4,812,20260113,57.64,11075012,8996,ADI
8888RTV,0,5770462,2,2896,1,493494,1000,232,20260115,.1300625,11348990,6332,PAIGE ELECTRIC CO LP
8888RTV,0,5282114,97,37448,16,SIXPIRA,7360,501,20260115,24.36,11322630,256963,ADEMCO INC
8888RTV,0,5282114,473,37448,30,5800COV,31,501,20260115,40.79,11322630,256963,ADEMCO INC
8888RTV,0,5272817,56,23826,1,HDT228,2,829,20260112,36.95,11344485,101933,MATRIX NETWORK INC
8888RTV,0,5282114,368,37475,1,6290W,1,831,20260115,145.83,11348875,256963,ADEMCO INC
